,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35,15.117091798782349,7.047256276248217,0.015626239776611327,4.1019083342755444e-07,0.01,[100],0.005,sgd,1e-05,"{'alpha': 0.01, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 1e-05}",0.6628433126381142,0.6736654009381282,0.6714038128249566,0.6766560601677755,0.6683031604786744,0.6705743494095298,0.004736180815331326,59
36,17.89554867744446,5.838563448373201,0.015626239776611327,2.78041453115716e-07,0.0001,"[50, 50]",0.001,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.001, 'solver': 'adam', 'tol': 0.0001}",0.7346479540474923,0.701183976443163,0.7144768856447689,0.7131417804992934,0.7263981454650826,0.7179697484199601,0.011545318749786048,22
37,21.626485443115236,7.5476421313014885,0.01875133514404297,0.006250166906420059,0.0001,"[50, 50]",0.001,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.001, 'solver': 'adam', 'tol': 1e-05}",0.7225712020491554,0.7155807020745878,0.7104808024904876,0.742271662763466,0.7238435805744606,0.7229495899904315,0.01080792360890751,19
38,3.615822601318359,0.24400436912341353,0.015626239776611327,6.468133910298604e-07,0.0001,"[50, 50]",0.001,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 0.0001}",0.6630199194963361,0.6745238450445075,0.6732790525536639,0.6629654153720776,0.6579027820238459,0.6663382028980862,0.006461008544276969,65
39,6.938182353973389,5.747279114499841,0.01875152587890625,0.006249952360849759,0.0001,"[50, 50]",0.001,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 1e-05}",0.6638689866939612,0.6684302470676315,0.6489583891179778,0.6639521698793939,0.6582706356994874,0.6606960856916902,0.006695415830520856,72
40,15.429170656204224,3.3951388040138175,0.018751764297485353,0.006250071564454183,0.0001,"[50, 50]",0.01,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 0.0001}",0.7279031647963687,0.7481928430611148,0.7456317822328491,0.722232746100903,0.7481689453124999,0.7384258963007472,0.011092258893838402,9
41,16.999959087371828,2.688874164852593,0.018751239776611327,0.006250810624078322,0.0001,"[50, 50]",0.01,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 1e-05}",0.7522525175195807,0.7559017660700482,0.7385691573926868,0.7412457390765416,0.7396602658788773,0.7455258891875469,0.007127800345628497,5
42,11.78059916496277,3.729934595335377,0.018751096725463868,0.006250166920971586,0.0001,"[50, 50]",0.01,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 0.0001}",0.6517287234042554,0.7271345600607936,0.67073982215232,0.6912579703235803,0.6554885707108766,0.6792699293303652,0.027682376241707732,48
43,12.916007614135742,1.5747039043929238,0.01562633514404297,3.2340669551493016e-07,0.0001,"[50, 50]",0.01,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 1e-05}",0.6989894402180085,0.702235294117647,0.6950203792309056,0.6884214206631314,0.7047223663726,0.6978777801204585,0.005738633136923458,28
44,16.706840658187865,5.364229083653049,0.018751144409179688,0.006250262290221713,0.0001,"[50, 50]",0.005,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 0.0001}",0.7504429103793755,0.724414120439039,0.7440201684806002,0.7458222329861952,0.762062615101289,0.7453524094772999,0.012211074641345755,6
45,15.71831431388855,4.326557374855231,0.021876811981201172,0.007654635998090762,0.0001,"[50, 50]",0.005,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 1e-05}",0.7402621377146021,0.7393202961837857,0.7317775136082088,0.7390689379496955,0.7208447028117215,0.7342547176536026,0.007360583355088794,11
46,17.46248393058777,1.492150816422852,0.015625810623168944,3.8738433859996607e-07,0.0001,"[50, 50]",0.005,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 0.0001}",0.6712571067593177,0.6947605500237078,0.6903755868544601,0.6977290065137022,0.6673734098278872,0.684299131995815,0.012516393997833273,43
47,17.566262102127077,2.6073848245712656,0.01875128746032715,0.006249833129505224,0.0001,"[50, 50]",0.005,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [50, 50], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 1e-05}",0.685558583106267,0.7010321301533617,0.6743466925362275,0.7054881571346042,0.6872386785230552,0.6907328482907031,0.011236393451097573,33
48,35.48405013084412,21.062003826100902,0.03750290870666504,0.007654519197318247,0.0001,"[100, 100]",0.001,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.001, 'solver': 'adam', 'tol': 0.0001}",0.7207565353571859,0.7284220476162344,0.7043118724158298,0.7540297772855912,0.7633305499224621,0.7341701565194606,0.021675867681151036,12
49,39.7002290725708,6.946387027908271,0.031251716613769534,7.893059424041199e-07,0.0001,"[100, 100]",0.001,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.001, 'solver': 'adam', 'tol': 1e-05}",0.7239384615384614,0.7519698929789487,0.7453355355722763,0.7463026166097839,0.7501751927119832,0.7435443398822907,0.010101139464158795,8
50,11.89030499458313,11.190360789565986,0.03750243186950684,0.007654616535379659,0.0001,"[100, 100]",0.001,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 0.0001}",0.671808402679115,0.6598857023016831,0.6632932307533433,0.6685481682496607,0.6623234481680303,0.6651717904303666,0.004359571472670584,66
51,6.259718656539917,0.5251391747337752,0.034376668930053714,0.006250477060876827,0.0001,"[100, 100]",0.001,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 1e-05}",0.6653783882592573,0.6629686697483309,0.660524961399897,0.6636872656290133,0.6700126742712293,0.6645143918615456,0.0031612196790495326,68
52,24.871621799468993,5.9488876348981305,0.03437695503234863,0.006250214584678997,0.0001,"[100, 100]",0.01,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 0.0001}",0.74301882150326,0.753201466963266,0.755667197647347,0.7674055211528445,0.7213635530576089,0.7481313120648652,0.015470240206190934,3
53,25.18445987701416,5.428209566368048,0.03437728881835937,0.0062502861150272645,0.0001,"[100, 100]",0.01,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 1e-05}",0.7307170183882513,0.7352978373593018,0.7596336822074214,0.7404738641914997,0.7584160813756357,0.7449076967044219,0.011939135009863218,7
54,22.380853700637818,4.960805293522349,0.03437809944152832,0.006250357674022868,0.0001,"[100, 100]",0.01,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 0.0001}",0.7225208135736115,0.7044052622959769,0.7067076352252305,0.7129451791691819,0.7271164589600344,0.714739069844807,0.008812092385255882,25
55,23.737827396392824,8.192852381462194,0.03750252723693848,0.007655317363775497,0.0001,"[100, 100]",0.01,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 1e-05}",0.6868633764868239,0.6947236180904522,0.7005568726911837,0.6798305718201072,0.6891712038717482,0.6902291285920631,0.007034773754932224,34
56,25.92457809448242,9.05666238249214,0.03750176429748535,0.007654772272218223,0.0001,"[100, 100]",0.005,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 0.0001}",0.7557065379343227,0.7656873413130214,0.7375894988066826,0.7693063832401548,0.7372111952914657,0.7531001913171295,0.013571380336658166,2
57,32.24764552116394,5.555870342401787,0.03437671661376953,0.006249976218851093,0.0001,"[100, 100]",0.005,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 1e-05}",0.7681609195402298,0.7720901889092016,0.7580302386301537,0.7661655054394327,0.7754780924715565,0.7679849889981147,0.005923475210348659,1
58,26.072407054901124,3.997415772782606,0.034377002716064455,0.006250190758509422,0.0001,"[100, 100]",0.005,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 0.0001}",0.6982768865121806,0.6729067829208872,0.6713330416848947,0.6818098328537318,0.6929773650609402,0.6834607818065269,0.010689031021264164,44
59,23.375830841064452,7.925681905967232,0.034377527236938474,0.006249809352450874,0.0001,"[100, 100]",0.005,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 1e-05}",0.6929063322322377,0.6843284418057578,0.6784278427842785,0.6664658029526966,0.6999389871873093,0.6844134813924561,0.011585543649124272,42
60,18.321756267547606,2.8367462404595787,0.025002050399780273,0.0076550642685800615,0.0001,[100],0.001,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.001, 'solver': 'adam', 'tol': 0.0001}",0.6890944441171271,0.7026254075387519,0.6932429272854805,0.6922161390145204,0.685697606538237,0.6925753048988235,0.0056744763525364336,31
61,15.21623330116272,1.671232725361198,0.015626192092895508,7.231593555499601e-07,0.0001,[100],0.001,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.001, 'solver': 'adam', 'tol': 1e-05}",0.695074773370287,0.6809583858764185,0.6964146964146964,0.6980676328502415,0.6915984787368907,0.6924227934497068,0.006114648549035621,32
62,2.956411600112915,0.21547796339509445,0.015625858306884767,1.9073486328125e-07,0.0001,[100],0.001,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 0.0001}",0.6789982643193652,0.661744826869086,0.6702090330342374,0.6646226174050794,0.6631222309095648,0.6677393945074666,0.006321844734902403,62
63,2.9001588344573976,0.19730692923058574,0.015625715255737305,2.611744678045111e-07,0.0001,[100],0.001,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 1e-05}",0.6604191339271922,0.6707537688442212,0.6711322169457635,0.6756922448145499,0.6760341172410393,0.6708062963545534,0.005642778220671475,57
64,8.142573976516724,0.8023475775822408,0.015625810623168944,1.9073486328125e-07,0.0001,[100],0.01,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 0.0001}",0.697226455348979,0.6759783566125581,0.6711654894046418,0.6941782462865357,0.7006331735605656,0.687836344242656,0.011922097301906761,36
65,10.443348455429078,1.8149686156323106,0.015626287460327147,1.0512069551967909e-06,0.0001,[100],0.01,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 1e-05}",0.7009012278473357,0.7081766917293233,0.6998296822693371,0.6938442211055277,0.7058823529411764,0.7017268351785401,0.005005704718649637,27
66,13.544490766525268,2.26341770962325,0.018751049041748048,0.00625042915617068,0.0001,[100],0.01,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 0.0001}",0.6642830259691381,0.6766531391740273,0.6875512547154338,0.662879723388491,0.6804273647703754,0.6743589016034932,0.009480746322508105,51
67,12.047210073471069,1.3045713178146168,0.01875138282775879,0.0062501430702464125,0.0001,[100],0.01,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 1e-05}",0.6618001930501931,0.6754365266635206,0.6566246912092547,0.6809545875810937,0.6629516447959733,0.6675535286600072,0.009115346745922608,63
68,11.66809253692627,1.7715312286321214,0.015625858306884767,2.86102294921875e-07,0.0001,[100],0.005,adam,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 0.0001}",0.701013813956246,0.7135672582230187,0.7087447947650207,0.7038119668317127,0.6890715667311412,0.7032418801014279,0.00828230115110636,26
69,9.23078293800354,2.120498241228096,0.018751096725463868,0.006250166897325355,0.0001,[100],0.005,adam,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 1e-05}",0.6702279644698428,0.6935010482180294,0.6997541847126303,0.7178744499526541,0.6935884240479506,0.6949892142802214,0.015256049938827412,30
70,15.985250091552734,4.204743652524847,0.012500333786010741,0.006250166922790528,0.0001,[100],0.005,sgd,0.0001,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 0.0001}",0.6655516590234692,0.6728363901508778,0.6866967305524239,0.675518960918474,0.6418097505953128,0.6684826982481116,0.014968311366072108,61
71,13.437911415100098,1.1322120937198015,0.012502050399780274,0.006251025260588951,0.0001,[100],0.005,sgd,1e-05,"{'alpha': 0.0001, 'hidden_layer_sizes': [100], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 1e-05}",0.6706715783508076,0.664853919583454,0.6575516326295143,0.6699181522592218,0.6796693060083837,0.6685329177662762,0.0072751018915105424,60
